classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
454314980,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:08:52 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:08:40.778Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:08:52.914Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""Other.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Rapidly varying pulses.""]}]","{""80937139"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=5.34683+-8.68284+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB191228A/web/GRB191228A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00946476""}}",80937139
454315112,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:09:39 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:08:53.938Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:09:39.928Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A simple pulse.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Symmetrical pulse structure.""]}]","{""80937108"":{""retired"":null,""SIMBAD"":""Location not precise enough for SIMBAD search."",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB191031A/web/GRB191031A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00932435""}}",80937108
454315217,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:10:10 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:09:41.088Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:10:10.512Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""Other.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission.""]}]","{""80936995"":{""retired"":null,""SIMBAD"":""Location not precise enough for SIMBAD search."",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190424A/web/GRB190424A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00900285""}}",80936995
454315261,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:10:20 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:10:12.927Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:10:20.351Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A pulse followed by extended emission.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Rapidly varying pulses.""]}]","{""80937104"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=352.16163+-40.50119+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB191029A/web/GRB191029A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00932058""}}",80937104
454315335,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:10:37 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:10:21.318Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:10:37.390Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A pulse followed by extended emission.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission.""]}]","{""80937243"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=91.33041+-60.75284+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB200630A/web/GRB200630A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00980210""}}",80937243
454315424,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:10:58 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:10:38.546Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:10:58.878Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:04:46.768Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A pulse followed by extended emission.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission.""]}]","{""80937234"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=176.63745+58.19255+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB200528A/web/GRB200528A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00974827""}}",80937234
454315466,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:11:10 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:11:00.661Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:11:10.605Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:10:38.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""Other.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Rapidly varying pulses.""]}]","{""80937074"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=100.57034+59.52924+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190926A/web/GRB190926A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00926515""}}",80937074
454315493,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:11:20 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:11:11.477Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:11:20.789Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:10:38.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""Other.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Rapidly varying pulses.""]}]","{""80936951"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=174.874098713+18.892126562+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190114B/web/GRB190114B.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00883818""}}",80936951
454315530,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:11:33 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:11:21.660Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:11:33.364Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:10:38.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A simple pulse.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""I don't see any of these.""]}]","{""80936969"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=330.16329+-76.68115+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190220A/web/GRB190220A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00889785""}}",80936969
454315591,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:11:53 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:11:36.404Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:11:53.619Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:10:38.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A pulse followed by extended emission.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Pulses connected with underlying emission."",""Rapidly varying pulses.""]}]","{""80936993"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=182.03517+-60.22435+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190422A/web/GRB190422A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00899979""}}",80936993
454315637,gethralkin,323199,5b1dedd78da7e54c2304,22306,Pulse shapes,30.35,2022-12-01 23:12:07 UTC,,,"{""source"":""api"",""session"":""2239e805f381cb5f08d1de7205a13249f9fc96e6bb6e718d1733d9ca41b049c5"",""viewport"":{""width"":1920,""height"":979},""started_at"":""2022-12-01T23:11:55.579Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2022-12-01T23:12:07.715Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-01T23:10:38.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58129""}","[{""task"":""T0"",""task_label"":""What does the pulse structure looks like"",""value"":""A simple pulse.""},{""task"":""T1"",""task_label"":""Do you see any of the following structures? (Select all that apply.)"",""value"":[""Symmetrical pulse structure.""]}]","{""80937208"":{""retired"":null,""SIMBAD"":""http://simbad.u-strasbg.fr/simbad/sim-basic?Ident=47.66424+-52.3177+%28radius%3D3+arcmin%29\u0026submit=SIMBAD+search"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB200411A/web/GRB200411A.html#lc"",""X-ray light curve"":""https://www.swift.ac.uk/xrt_live_cat/00965784""}}",80937208
454512703,Sovanacharya,1913912,2e752d1828f40a471a6a,21907,(Optional) Practice: Pulse or noise?,11.12,2022-12-02 20:32:11 UTC,,,"{""source"":""api"",""session"":""b7726c5f653465dfefbc8371fd4658e0557faa7f04be57ee520b08e3451ee6ee"",""feedback"":{""T0"":[{""id"":""21908"",""answer"":""0"",""success"":false,""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""failureMessage"":""It is a pulse."",""successEnabled"":true,""successMessage"":""You got it! This is a pulse.""}]},""viewport"":{""width"":1821,""height"":874},""started_at"":""2022-12-02T20:30:24.612Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2022-12-02T20:32:10.030Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":469,""clientHeight"":365,""naturalWidth"":469,""naturalHeight"":365}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-02T20:30:24.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56735""}","[{""task"":""T0"",""task_label"":""Is this a pulse or noise in the red circle?"",""value"":""This is noise.""}]","{""83093776"":{""retired"":null,""#feedback_1_id"":""21908"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB200216B/web/GRB200216B.html#lc"",""#feedback_1_answer"":""0"",""#feedback_1_failureMessage"":""It is a pulse."",""#feedback_1_successMessage"":""You got it! This is a pulse.""}}",83093776
454513121,Sovanacharya,1913912,0575a1b4ffaff7327cb6,21907,(Optional) Practice: Pulse or noise?,11.12,2022-12-02 20:34:35 UTC,,,"{""source"":""api"",""session"":""b7726c5f653465dfefbc8371fd4658e0557faa7f04be57ee520b08e3451ee6ee"",""feedback"":{""T0"":[{""id"":""21908"",""answer"":""0"",""success"":true,""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""failureMessage"":""It is a pulse."",""successEnabled"":true,""successMessage"":""You got it! This is a pulse.""}]},""viewport"":{""width"":1821,""height"":874},""started_at"":""2022-12-02T20:32:24.687Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2022-12-02T20:34:34.165Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":356,""naturalWidth"":449,""naturalHeight"":356}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-02T20:30:24.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56735""}","[{""task"":""T0"",""task_label"":""Is this a pulse or noise in the red circle?"",""value"":""This is a pulse.""}]","{""83093772"":{""retired"":null,""#feedback_1_id"":""21908"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190719C/web/GRB190719C.html#lc"",""#feedback_1_answer"":""0"",""#feedback_1_failureMessage"":""It is a pulse."",""#feedback_1_successMessage"":""You got it! This is a pulse.""}}",83093772
454513173,Sovanacharya,1913912,5604597621af42e72243,21907,(Optional) Practice: Pulse or noise?,11.12,2022-12-02 20:34:51 UTC,,,"{""source"":""api"",""session"":""b7726c5f653465dfefbc8371fd4658e0557faa7f04be57ee520b08e3451ee6ee"",""feedback"":{""T0"":[{""id"":""21908"",""answer"":""0"",""success"":true,""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""failureMessage"":""It is a pulse."",""successEnabled"":true,""successMessage"":""You got it! This is a pulse.""}]},""viewport"":{""width"":1821,""height"":874},""started_at"":""2022-12-02T20:34:36.772Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2022-12-02T20:34:49.536Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":448,""clientHeight"":362,""naturalWidth"":448,""naturalHeight"":362}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-02T20:30:24.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56735""}","[{""task"":""T0"",""task_label"":""Is this a pulse or noise in the red circle?"",""value"":""This is a pulse.""}]","{""83093770"":{""retired"":null,""#feedback_1_id"":""21908"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB190324A/web/GRB190324A.html#lc"",""#feedback_1_answer"":""0"",""#feedback_1_failureMessage"":""It is a pulse."",""#feedback_1_successMessage"":""You got it! This is a pulse.""}}",83093770
454513629,Sovanacharya,1913912,2e752d1828f40a471a6a,21907,(Optional) Practice: Pulse or noise?,11.12,2022-12-02 20:37:05 UTC,,,"{""source"":""api"",""session"":""b7726c5f653465dfefbc8371fd4658e0557faa7f04be57ee520b08e3451ee6ee"",""feedback"":{""T0"":[{""id"":""21908"",""answer"":""1"",""success"":false,""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""failureMessage"":""It is likely noise."",""successEnabled"":true,""successMessage"":""You got it! This is likely noise.""}]},""viewport"":{""width"":1821,""height"":874},""started_at"":""2022-12-02T20:36:25.391Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2022-12-02T20:37:04.303Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":468,""clientHeight"":367,""naturalWidth"":468,""naturalHeight"":367}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-02T20:30:24.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56735""}","[{""task"":""T0"",""task_label"":""Is this a pulse or noise in the red circle?"",""value"":""This is a pulse.""}]","{""83093779"":{""retired"":null,""#feedback_1_id"":""21908"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB200512A/web/GRB200512A.html#lc"",""#feedback_1_answer"":""1"",""#feedback_1_failureMessage"":""It is likely noise."",""#feedback_1_successMessage"":""You got it! This is likely noise.""}}",83093779
454513703,Sovanacharya,1913912,02a0f3a282e25290dd7d,21907,(Optional) Practice: Pulse or noise?,11.12,2022-12-02 20:37:23 UTC,,,"{""source"":""api"",""session"":""b7726c5f653465dfefbc8371fd4658e0557faa7f04be57ee520b08e3451ee6ee"",""feedback"":{""T0"":[{""id"":""21908"",""answer"":""0"",""success"":true,""strategy"":""singleAnswerQuestion"",""failureEnabled"":true,""failureMessage"":""It is a pulse."",""successEnabled"":true,""successMessage"":""You got it! This is a pulse.""}]},""viewport"":{""width"":1821,""height"":874},""started_at"":""2022-12-02T20:37:06.924Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2022-12-02T20:37:21.912Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":463,""clientHeight"":352,""naturalWidth"":463,""naturalHeight"":352}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-12-02T20:30:24.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56735""}","[{""task"":""T0"",""task_label"":""Is this a pulse or noise in the red circle?"",""value"":""This is a pulse.""}]","{""83093762"":{""retired"":null,""#feedback_1_id"":""21908"",""BAT light curve"":""https://swift.gsfc.nasa.gov/results/batgrbcat//GRB150711A/web/GRB150711A.html#lc"",""#feedback_1_answer"":""0"",""#feedback_1_failureMessage"":""It is a pulse."",""#feedback_1_successMessage"":""You got it! This is a pulse.""}}",83093762
